	HGNC_ID	Gene_symbol	gene_long_name	category_sources	category	Source	Source_Date	Download_Date
18037	HGNC:11251	SPOCK1	SPARC/OSTEONECTIN, CWCV AND KAZAL LIKE DOMAINS PROTEOGLYCAN 1	dGene	PROTEASE INHIBITOR	DGIdb	20210101	20210909
18038	HGNC:11251	SPOCK1	SPARC/OSTEONECTIN, CWCV AND KAZAL LIKE DOMAINS PROTEOGLYCAN 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18039	HGNC:11898	TNFAIP6	TNF ALPHA INDUCED PROTEIN 6	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18040	HGNC:25843	ZNF750	ZINC FINGER PROTEIN 750	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18041	HGNC:25843	ZNF750	ZINC FINGER PROTEIN 750	Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18042	HGNC:10962	SLCO2B1	SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 2B1	RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18043	HGNC:10962	SLCO2B1	SOLUTE CARRIER ORGANIC ANION TRANSPORTER FAMILY MEMBER 2B1	GuideToPharmacology,Pharos	TRANSPORTER	DGIdb	20210101	20210909
18044	HGNC:16985	DHRS4	DEHYDROGENASE/REDUCTASE 4	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18045	HGNC:16985	DHRS4	DEHYDROGENASE/REDUCTASE 4	HopkinsGroom	SHORT CHAIN DEHYDROGENASE REDUCTASE	DGIdb	20210101	20210909
18046	HGNC:24887	PNPLA4	PATATIN LIKE PHOSPHOLIPASE DOMAIN CONTAINING 4	HumanProteinAtlas,Pharos	ENZYME	DGIdb	20210101	20210909
18047	HGNC:26442	NUDT16	NUDIX HYDROLASE 16	Pharos	ENZYME	DGIdb	20210101	20210909
18048	HGNC:23732	PPP2R2D	PROTEIN PHOSPHATASE 2 REGULATORY SUBUNIT BDELTA	Pharos	ENZYME	DGIdb	20210101	20210909
18049	HGNC:8728	PCMT1	PROTEIN-L-ISOASPARTATE (D-ASPARTATE) O-METHYLTRANSFERASE	Pharos	ENZYME	DGIdb	20210101	20210909
18050	HGNC:14539	RNF213	RING FINGER PROTEIN 213	Pharos	KINASE	DGIdb	20210101	20210909
18051	HGNC:14539	RNF213	RING FINGER PROTEIN 213	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
18052	HGNC:14539	RNF213	RING FINGER PROTEIN 213	FoundationOneGenes,CarisMolecularIntelligence	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18053		C20ORF196	CHROMOSOME 20 OPEN READING FRAME 196	GO	DNA REPAIR	DGIdb	20210101	20210909
18054	HGNC:18319	PRIMA1	PROLINE RICH MEMBRANE ANCHOR 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18055	HGNC:11189	SOX1	SRY-BOX 1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18056	HGNC:10592	SCN4B	SODIUM VOLTAGE-GATED CHANNEL BETA SUBUNIT 4	Pharos	ION CHANNEL	DGIdb	20210101	20210909
18057	HGNC:952	BARD1	BRCA1 ASSOCIATED RING DOMAIN 1	Tempus,FoundationOneGenes,CarisMolecularIntelligence,MskImpact	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18058	HGNC:8654	PCCB	PROPIONYL-COA CARBOXYLASE BETA SUBUNIT	GuideToPharmacology,HumanProteinAtlas,Pharos	ENZYME	DGIdb	20210101	20210909
18059	HGNC:8654	PCCB	PROPIONYL-COA CARBOXYLASE BETA SUBUNIT	HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18060	HGNC:2458	CSNK2A3	CASEIN KINASE 2 ALPHA 3	Pharos,IDG	KINASE	DGIdb	20210101	20210909
18061	HGNC:2458	CSNK2A3	CASEIN KINASE 2 ALPHA 3	GO	SERINE THREONINE KINASE	DGIdb	20210101	20210909
18062	HGNC:2458	CSNK2A3	CASEIN KINASE 2 ALPHA 3	GO	TUMOR SUPPRESSOR	DGIdb	20210101	20210909
18063	HGNC:7976	NR2F2	NUCLEAR RECEPTOR SUBFAMILY 2 GROUP F MEMBER 2	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18064	HGNC:7976	NR2F2	NUCLEAR RECEPTOR SUBFAMILY 2 GROUP F MEMBER 2	HopkinsGroom,BaderLabGenes,dGene,GuideToPharmacology,GO,Pharos	NUCLEAR HORMONE RECEPTOR	DGIdb	20210101	20210909
18065	HGNC:7976	NR2F2	NUCLEAR RECEPTOR SUBFAMILY 2 GROUP F MEMBER 2	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18066	HGNC:1542	CBLB	CBL PROTO-ONCOGENE B	Tempus,CarisMolecularIntelligence	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18067	HGNC:1542	CBLB	CBL PROTO-ONCOGENE B	Pharos	ENZYME	DGIdb	20210101	20210909
18068	HGNC:11289	SREBF1	STEROL REGULATORY ELEMENT BINDING TRANSCRIPTION FACTOR 1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18069	HGNC:11289	SREBF1	STEROL REGULATORY ELEMENT BINDING TRANSCRIPTION FACTOR 1	GO	DRUG RESISTANCE	DGIdb	20210101	20210909
18070	HGNC:11289	SREBF1	STEROL REGULATORY ELEMENT BINDING TRANSCRIPTION FACTOR 1	GO	NUCLEAR HORMONE RECEPTOR	DGIdb	20210101	20210909
18071	HGNC:10433	RPS6KA4	RIBOSOMAL PROTEIN S6 KINASE A4	Pharos,dGene,HopkinsGroom	KINASE	DGIdb	20210101	20210909
18072	HGNC:10433	RPS6KA4	RIBOSOMAL PROTEIN S6 KINASE A4	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18073	HGNC:10433	RPS6KA4	RIBOSOMAL PROTEIN S6 KINASE A4	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18074	HGNC:10433	RPS6KA4	RIBOSOMAL PROTEIN S6 KINASE A4	dGene,GO	SERINE THREONINE KINASE	DGIdb	20210101	20210909
18075	HGNC:10433	RPS6KA4	RIBOSOMAL PROTEIN S6 KINASE A4	MskImpact	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18076	HGNC:10433	RPS6KA4	RIBOSOMAL PROTEIN S6 KINASE A4	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18077	HGNC:10912	SLC12A3	SOLUTE CARRIER FAMILY 12 MEMBER 3	RussLampel,HingoraniCasas,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
18078	HGNC:10912	SLC12A3	SOLUTE CARRIER FAMILY 12 MEMBER 3	HopkinsGroom,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
18079	HGNC:11402	SRPK3	SRSF PROTEIN KINASE 3	dGene,IDG,Pharos	KINASE	DGIdb	20210101	20210909
18080	HGNC:11402	SRPK3	SRSF PROTEIN KINASE 3	dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
18081	HGNC:11402	SRPK3	SRSF PROTEIN KINASE 3	HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18082	HGNC:11402	SRPK3	SRSF PROTEIN KINASE 3	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18083	HGNC:935	BACH1	BTB DOMAIN AND CNC HOMOLOG 1	GO	DNA REPAIR	DGIdb	20210101	20210909
18084	HGNC:935	BACH1	BTB DOMAIN AND CNC HOMOLOG 1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18085	HGNC:12805	XDH	XANTHINE DEHYDROGENASE	Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18086	HGNC:12805	XDH	XANTHINE DEHYDROGENASE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18087	HGNC:23438	NUTM2A	NUT FAMILY MEMBER 2A	FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18088	HGNC:3519	EYA1	EYA TRANSCRIPTIONAL COACTIVATOR AND PHOSPHATASE 1	HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
18089	HGNC:32203	NMS	NEUROMEDIN S	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18090	HGNC:5393	IER5	IMMEDIATE EARLY RESPONSE 5	Pharos	KINASE	DGIdb	20210101	20210909
18091	HGNC:5393	IER5	IMMEDIATE EARLY RESPONSE 5	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18092	HGNC:20692	TPH2	TRYPTOPHAN HYDROXYLASE 2	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18093	HGNC:20692	TPH2	TRYPTOPHAN HYDROXYLASE 2	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18094	HGNC:30880	CISD1	CDGSH IRON SULFUR DOMAIN 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18095	HGNC:18040	ARID1B	AT-RICH INTERACTION DOMAIN 1B	Tempus,MskImpact	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18096	HGNC:1602	CCR1	C-C MOTIF CHEMOKINE RECEPTOR 1	dGene,GuideToPharmacology,HopkinsGroom	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
18097	HGNC:1602	CCR1	C-C MOTIF CHEMOKINE RECEPTOR 1	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
18098	HGNC:1602	CCR1	C-C MOTIF CHEMOKINE RECEPTOR 1	GO	EXTERNAL SIDE OF PLASMA MEMBRANE	DGIdb	20210101	20210909
18099	HGNC:8874	PFKFB3	6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BIPHOSPHATASE 3	Pharos	KINASE	DGIdb	20210101	20210909
18100	HGNC:8874	PFKFB3	6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BIPHOSPHATASE 3	Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18101	HGNC:11353	STAC	SH3 AND CYSTEINE RICH DOMAIN	Pharos	ION CHANNEL	DGIdb	20210101	20210909
18102	HGNC:17967	IRAK4	INTERLEUKIN 1 RECEPTOR ASSOCIATED KINASE 4	GuideToPharmacology,HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
18103	HGNC:17967	IRAK4	INTERLEUKIN 1 RECEPTOR ASSOCIATED KINASE 4	dGene,GO	SERINE THREONINE KINASE	DGIdb	20210101	20210909
18104	HGNC:17967	IRAK4	INTERLEUKIN 1 RECEPTOR ASSOCIATED KINASE 4	dGene,Pharos	KINASE	DGIdb	20210101	20210909
18105	HGNC:17967	IRAK4	INTERLEUKIN 1 RECEPTOR ASSOCIATED KINASE 4	RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18106		FAM46C	FAMILY WITH SEQUENCE SIMILARITY 46 MEMBER C	MskImpact,CarisMolecularIntelligence,Tempus,FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18107	HGNC:259	ADM	ADRENOMEDULLIN	GO	HORMONE ACTIVITY	DGIdb	20210101	20210909
18108	HGNC:259	ADM	ADRENOMEDULLIN	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18109	HGNC:14774	OR5K2	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY K MEMBER 2	HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18110	HGNC:14774	OR5K2	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY K MEMBER 2	HopkinsGroom,Pharos,GO,dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
18111		C6ORF120	CHROMOSOME 6 OPEN READING FRAME 120	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18112	HGNC:3650	FEN1	FLAP STRUCTURE-SPECIFIC ENDONUCLEASE 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18113	HGNC:3650	FEN1	FLAP STRUCTURE-SPECIFIC ENDONUCLEASE 1	Pharos	ENZYME	DGIdb	20210101	20210909
18114	HGNC:3650	FEN1	FLAP STRUCTURE-SPECIFIC ENDONUCLEASE 1	GO	DNA REPAIR	DGIdb	20210101	20210909
18115	HGNC:4854	HDAC3	HISTONE DEACETYLASE 3	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
18116	HGNC:4854	HDAC3	HISTONE DEACETYLASE 3	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18117	HGNC:4854	HDAC3	HISTONE DEACETYLASE 3	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18118	HGNC:4854	HDAC3	HISTONE DEACETYLASE 3	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18119	HGNC:2653	CYP8B1	CYTOCHROME P450 FAMILY 8 SUBFAMILY B MEMBER 1	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18120	HGNC:2653	CYP8B1	CYTOCHROME P450 FAMILY 8 SUBFAMILY B MEMBER 1	HopkinsGroom	CYTOCHROME P450	DGIdb	20210101	20210909
18121	HGNC:2653	CYP8B1	CYTOCHROME P450 FAMILY 8 SUBFAMILY B MEMBER 1	GuideToPharmacology,Pharos	ENZYME	DGIdb	20210101	20210909
18122	HGNC:17278	PNRC1	PROLINE RICH NUCLEAR RECEPTOR COACTIVATOR 1	MskImpact	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18123	HGNC:17278	PNRC1	PROLINE RICH NUCLEAR RECEPTOR COACTIVATOR 1	Pharos	NUCLEAR HORMONE RECEPTOR	DGIdb	20210101	20210909
18124	HGNC:15162	OR4A5	OLFACTORY RECEPTOR FAMILY 4 SUBFAMILY A MEMBER 5	Pharos,GO,HopkinsGroom,dGene	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
18125	HGNC:15162	OR4A5	OLFACTORY RECEPTOR FAMILY 4 SUBFAMILY A MEMBER 5	HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
18126	HGNC:23520	SLC16A9	SOLUTE CARRIER FAMILY 16 MEMBER 9	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18127	HGNC:23520	SLC16A9	SOLUTE CARRIER FAMILY 16 MEMBER 9	Pharos,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
18128	HGNC:15714	LRPPRC	LEUCINE RICH PENTATRICOPEPTIDE REPEAT CONTAINING	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18129	HGNC:90	ACADS	ACYL-COA DEHYDROGENASE, C-2 TO C-3 SHORT CHAIN	Pharos,HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
18130	HGNC:18175	COQ3	COENZYME Q3, METHYLTRANSFERASE	Pharos	ENZYME	DGIdb	20210101	20210909
18131		HIST1H2BK	HISTONE CLUSTER 1 H2B FAMILY MEMBER K	FoundationOneGenes	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18132	HGNC:19322	PPM1E	PROTEIN PHOSPHATASE, MG2+/MN2+ DEPENDENT 1E	Pharos	KINASE	DGIdb	20210101	20210909
18133	HGNC:2606	CYP27B1	CYTOCHROME P450 FAMILY 27 SUBFAMILY B MEMBER 1	HopkinsGroom,RussLampel,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18134	HGNC:2606	CYP27B1	CYTOCHROME P450 FAMILY 27 SUBFAMILY B MEMBER 1	HopkinsGroom	CYTOCHROME P450	DGIdb	20210101	20210909
18135	HGNC:2606	CYP27B1	CYTOCHROME P450 FAMILY 27 SUBFAMILY B MEMBER 1	HumanProteinAtlas,Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18136	HGNC:14434	CDK15	CYCLIN DEPENDENT KINASE 15	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18137	HGNC:14434	CDK15	CYCLIN DEPENDENT KINASE 15	HopkinsGroom,IDG,Pharos,dGene	KINASE	DGIdb	20210101	20210909
18138	HGNC:14434	CDK15	CYCLIN DEPENDENT KINASE 15	GO	TUMOR SUPPRESSOR	DGIdb	20210101	20210909
18139	HGNC:14434	CDK15	CYCLIN DEPENDENT KINASE 15	GO,dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
18140	HGNC:14434	CDK15	CYCLIN DEPENDENT KINASE 15	GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18141	HGNC:20067	USP38	UBIQUITIN SPECIFIC PEPTIDASE 38	Pharos	ENZYME	DGIdb	20210101	20210909
18142	HGNC:20067	USP38	UBIQUITIN SPECIFIC PEPTIDASE 38	dGene	PROTEASE	DGIdb	20210101	20210909
18143	HGNC:4910	HIF1A	HYPOXIA INDUCIBLE FACTOR 1 ALPHA SUBUNIT	Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18144	HGNC:4910	HIF1A	HYPOXIA INDUCIBLE FACTOR 1 ALPHA SUBUNIT	Pharos	TRANSPORTER	DGIdb	20210101	20210909
18145	HGNC:4910	HIF1A	HYPOXIA INDUCIBLE FACTOR 1 ALPHA SUBUNIT	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18146	HGNC:4910	HIF1A	HYPOXIA INDUCIBLE FACTOR 1 ALPHA SUBUNIT	Pharos	ENZYME	DGIdb	20210101	20210909
18147	HGNC:4910	HIF1A	HYPOXIA INDUCIBLE FACTOR 1 ALPHA SUBUNIT	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18148	HGNC:4910	HIF1A	HYPOXIA INDUCIBLE FACTOR 1 ALPHA SUBUNIT	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
18149	HGNC:4910	HIF1A	HYPOXIA INDUCIBLE FACTOR 1 ALPHA SUBUNIT	GO	TRANSCRIPTION FACTOR COMPLEX	DGIdb	20210101	20210909
18150	HGNC:9544	PSMB7	PROTEASOME SUBUNIT BETA 7	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18151	HGNC:9544	PSMB7	PROTEASOME SUBUNIT BETA 7	dGene	PROTEASE	DGIdb	20210101	20210909
18152	HGNC:226	ADARB1	ADENOSINE DEAMINASE, RNA SPECIFIC B1	GO	TUMOR SUPPRESSOR	DGIdb	20210101	20210909
18153	HGNC:226	ADARB1	ADENOSINE DEAMINASE, RNA SPECIFIC B1	Pharos	ENZYME	DGIdb	20210101	20210909
18154	HGNC:31586	MIR21	MICRORNA 21	CIViC	DRUG RESISTANCE	DGIdb	20210101	20210909
18155	HGNC:23154	ZNF467	ZINC FINGER PROTEIN 467	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18156	HGNC:19612	OR5J2	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY J MEMBER 2	dGene,Pharos,HopkinsGroom,GO	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
18157	HGNC:19612	OR5J2	OLFACTORY RECEPTOR FAMILY 5 SUBFAMILY J MEMBER 2	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
18158	HGNC:10591	SCN4A	SODIUM VOLTAGE-GATED CHANNEL ALPHA SUBUNIT 4	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18159	HGNC:10591	SCN4A	SODIUM VOLTAGE-GATED CHANNEL ALPHA SUBUNIT 4	BaderLabGenes,HopkinsGroom,GuideToPharmacology,Pharos	ION CHANNEL	DGIdb	20210101	20210909
18160	HGNC:11333	SSTR4	SOMATOSTATIN RECEPTOR 4	Pharos	KINASE	DGIdb	20210101	20210909
18161	HGNC:11333	SSTR4	SOMATOSTATIN RECEPTOR 4	dGene,GuideToPharmacology,HopkinsGroom,GO	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
18162	HGNC:11333	SSTR4	SOMATOSTATIN RECEPTOR 4	HingoraniCasas,RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
18163	HGNC:15957	WFDC3	WAP FOUR-DISULFIDE CORE DOMAIN 3	dGene	PROTEASE INHIBITOR	DGIdb	20210101	20210909
18164	HGNC:25189	ALKBH8	ALKB HOMOLOG 8, TRNA METHYLTRANSFERASE	Pharos	ENZYME	DGIdb	20210101	20210909
18165	HGNC:3703	FHL2	FOUR AND A HALF LIM DOMAINS 2	GO	TRANSCRIPTION FACTOR BINDING	DGIdb	20210101	20210909
18166	HGNC:31303	OR6C74	OLFACTORY RECEPTOR FAMILY 6 SUBFAMILY C MEMBER 74	GO,dGene,Pharos,HopkinsGroom	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
18167	HGNC:31303	OR6C74	OLFACTORY RECEPTOR FAMILY 6 SUBFAMILY C MEMBER 74	RussLampel,HopkinsGroom	DRUGGABLE GENOME	DGIdb	20210101	20210909
18168	HGNC:14366	MMP28	MATRIX METALLOPEPTIDASE 28	Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18169	HGNC:14366	MMP28	MATRIX METALLOPEPTIDASE 28	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18170	HGNC:14366	MMP28	MATRIX METALLOPEPTIDASE 28	HopkinsGroom,dGene	PROTEASE	DGIdb	20210101	20210909
18171	HGNC:30802	PNPLA2	PATATIN LIKE PHOSPHOLIPASE DOMAIN CONTAINING 2	Pharos,HumanProteinAtlas	ENZYME	DGIdb	20210101	20210909
18172	HGNC:8087	OAS2	2'-5'-OLIGOADENYLATE SYNTHETASE 2	Pharos	ENZYME	DGIdb	20210101	20210909
18173	HGNC:6233	KCNC1	POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY C MEMBER 1	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18174	HGNC:6233	KCNC1	POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY C MEMBER 1	BaderLabGenes,HopkinsGroom,GuideToPharmacology,Pharos	ION CHANNEL	DGIdb	20210101	20210909
18175	HGNC:6233	KCNC1	POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY C MEMBER 1	GO	CELL SURFACE	DGIdb	20210101	20210909
18176	HGNC:15561	IL36RN	INTERLEUKIN 36 RECEPTOR ANTAGONIST	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18177	HGNC:21065	SLC25A27	SOLUTE CARRIER FAMILY 25 MEMBER 27	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18178	HGNC:21065	SLC25A27	SOLUTE CARRIER FAMILY 25 MEMBER 27	GuideToPharmacology,Pharos	TRANSPORTER	DGIdb	20210101	20210909
18179	HGNC:9948	RECQL	RECQ LIKE HELICASE	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18180	HGNC:9948	RECQL	RECQ LIKE HELICASE	GO	DNA REPAIR	DGIdb	20210101	20210909
18181	HGNC:9948	RECQL	RECQ LIKE HELICASE	Pharos	ENZYME	DGIdb	20210101	20210909
18182	HGNC:23336	A2ML1	ALPHA-2-MACROGLOBULIN LIKE 1	dGene,GO	PROTEASE INHIBITOR	DGIdb	20210101	20210909
18183	HGNC:23336	A2ML1	ALPHA-2-MACROGLOBULIN LIKE 1	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18184	HGNC:23336	A2ML1	ALPHA-2-MACROGLOBULIN LIKE 1	Pharos	ENZYME	DGIdb	20210101	20210909
18185	HGNC:22980	SLC10A4	SOLUTE CARRIER FAMILY 10 MEMBER 4	Pharos,HopkinsGroom,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
18186	HGNC:22980	SLC10A4	SOLUTE CARRIER FAMILY 10 MEMBER 4	HopkinsGroom,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18187	HGNC:16502	RHBDL3	RHOMBOID LIKE 3	dGene	PROTEASE	DGIdb	20210101	20210909
18188	HGNC:10630	CCL4	C-C MOTIF CHEMOKINE LIGAND 4	HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18189	HGNC:4374	GMFG	GLIA MATURATION FACTOR GAMMA	GO	GROWTH FACTOR	DGIdb	20210101	20210909
18190	HGNC:13421	PTPRVP	PROTEIN TYROSINE PHOSPHATASE, RECEPTOR TYPE V, PSEUDOGENE	dGene	PROTEIN PHOSPHATASE	DGIdb	20210101	20210909
18191	HGNC:15592	SS18L1	SS18L1, NBAF CHROMATIN REMODELING COMPLEX SUBUNIT	CarisMolecularIntelligence	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18192	HGNC:13526	VPS9D1	VPS9 DOMAIN CONTAINING 1	GO	TRANSPORTER	DGIdb	20210101	20210909
18193	HGNC:27622	FRRS1	FERRIC CHELATE REDUCTASE 1	RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18194	HGNC:5286	HTR1A	5-HYDROXYTRYPTAMINE RECEPTOR 1A	HopkinsGroom,GO,dGene,GuideToPharmacology	G PROTEIN COUPLED RECEPTOR	DGIdb	20210101	20210909
18195	HGNC:5286	HTR1A	5-HYDROXYTRYPTAMINE RECEPTOR 1A	HopkinsGroom,HingoraniCasas,RussLampel	DRUGGABLE GENOME	DGIdb	20210101	20210909
18196	HGNC:5286	HTR1A	5-HYDROXYTRYPTAMINE RECEPTOR 1A	GO	CELL SURFACE	DGIdb	20210101	20210909
18197	HGNC:20864	SLC35E3	SOLUTE CARRIER FAMILY 35 MEMBER E3	Pharos,GuideToPharmacology	TRANSPORTER	DGIdb	20210101	20210909
18198	HGNC:2896	DLAT	DIHYDROLIPOAMIDE S-ACETYLTRANSFERASE	HumanProteinAtlas,Pharos	ENZYME	DGIdb	20210101	20210909
18199	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	Pharos,HopkinsGroom,dGene	KINASE	DGIdb	20210101	20210909
18200	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	Pharos	TRANSPORTER	DGIdb	20210101	20210909
18201	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	Pharos	ION CHANNEL	DGIdb	20210101	20210909
18202	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	Pharos,GuideToPharmacology	ENZYME	DGIdb	20210101	20210909
18203	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	Pharos	TRANSCRIPTION FACTOR	DGIdb	20210101	20210909
18204	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	RussLampel,HopkinsGroom,HingoraniCasas	DRUGGABLE GENOME	DGIdb	20210101	20210909
18205	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	CIViC	DRUG RESISTANCE	DGIdb	20210101	20210909
18206	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	FoundationOneGenes,Tempus	CLINICALLY ACTIONABLE	DGIdb	20210101	20210909
18207	HGNC:10810	SGK1	SERUM/GLUCOCORTICOID REGULATED KINASE 1	GO,dGene	SERINE THREONINE KINASE	DGIdb	20210101	20210909
